,id,Radiation
0,0,693.1875130462646
1,1,764.3327052307129
2,2,4.255800029039383
3,3,8.802100093364716
4,4,1.6366000187397003
5,5,490.72849931716917
6,6,7.12889995932579
7,7,9.516699939966202
8,8,724.1245922851563
9,9,163.2634993481636
10,10,322.31630065917966
11,11,2.0158000111579897
12,12,3.60389999628067
13,13,100.59360134601593
14,14,161.90519890069962
15,15,55.79379910349846
16,16,528.3532085418701
17,17,20.7631003177166
18,18,8.259199923276901
19,19,152.73749967455865
20,20,635.9350930786132
21,21,112.61219942569733
22,22,141.17919907808303
23,23,397.9567950439453
24,24,281.01760172843933
25,25,3.543100051879883
26,26,129.03660091638565
27,27,24.289200024604796
28,28,118.24610164403916
29,29,12.484300031661988
30,30,2.3571999740600584
31,31,312.2830038690567
32,32,2.730900007486343
33,33,129.43100120067595
34,34,86.9202008497715
35,35,131.7072006213665
36,36,300.10330375671384
37,37,4.3024000132083895
38,38,399.54829903841016
39,39,115.90100306749343
40,40,133.91959964632989
41,41,29.165999791622163
42,42,10.831899766921998
43,43,106.2062011218071
44,44,113.46540078163147
45,45,204.64489345788957
46,46,227.28009702682496
47,47,266.013501329422
48,48,725.9362969970703
49,49,123.9813994204998
50,50,250.52319749832154
51,51,58.461499131917954
52,52,76.96900089263916
53,53,8.670699727535247
54,54,1.6297000133991242
55,55,782.0074001312256
56,56,20.180699721574783
57,57,558.11429936409
58,58,1.3570000338554382
59,59,64.97120044469834
60,60,898.979898223877
61,61,2.026200041770935
62,62,627.2588971185684
63,63,35.068200191259386
64,64,11.115799790620803
65,65,2.1706000602245332
66,66,10.71599977374077
67,67,137.77599928617477
68,68,34.80179976224899
69,69,201.78949723124504
70,70,165.02429982185365
71,71,284.5321060228348
72,72,7.317200255393982
73,73,750.0488093566895
74,74,2.483500039577484
75,75,63.164301087856295
76,76,190.6594995212555
77,77,140.5600981295109
78,78,213.6883020544052
79,79,206.7456013417244
80,80,27.897599630355835
81,81,148.6509996342659
82,82,175.95440128326416
83,83,2.573300092220306
84,84,1.9825000333786011
85,85,568.913396191597
86,86,9.190000029802322
87,87,70.64200044870377
88,88,296.2423977482319
89,89,2.7871000683307647
90,90,938.6362952423095
91,91,53.80240052461624
92,92,213.3250009536743
93,93,18.829100283384324
94,94,2.7670000123977663
95,95,624.0684975969791
96,96,4.342200027704239
97,97,72.39149981975555
98,98,53.41839953184128
99,99,64.65710092544556
100,100,55.834099428653715
101,101,48.023600118160246
102,102,40.15660019755364
103,103,366.5653963470459
104,104,8.08210018157959
105,105,146.18679948091506
106,106,5.0430999898910525
107,107,46.07450033426285
108,108,5.799399890899658
109,109,18.250100408792495
110,110,877.5415238571167
111,111,1.3651999843120575
112,112,32.979499827623364
113,113,390.56289929151535
114,114,884.621608428955
115,115,244.74350232124328
116,116,12.695400023460389
117,117,28.607700595855714
118,118,180.22210215806962
119,119,325.39639975667
120,120,44.416900074481966
121,121,14.278700196743012
122,122,775.7693085479737
123,123,670.2494058227539
124,124,821.8310066223145
125,125,80.63029751300812
126,126,27.99820057272911
127,127,3.865099995136261
128,128,77.36970087289811
129,129,785.351195602417
130,130,26.02300009727478
131,131,449.8652026546001
132,132,88.91150139451027
133,133,2.0532000207901
134,134,787.8011059570313
135,135,801.8275073242188
136,136,10.053800007104874
137,137,3.653499993085861
138,138,16.968000478744507
139,139,41.34459950208664
140,140,1.7401000046730042
141,141,574.2458007240296
142,142,5.470600053071975
143,143,594.3179016685485
144,144,575.093405456543
145,145,1.482000025510788
146,146,93.31429788470268
147,147,26.416199917793275
148,148,2.6618000411987306
149,149,2.1498000526428225
150,150,358.1026008605957
151,151,2.650699988603592
